"Area","MTU","Solar  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|ES","02.03.2020 15:00 - 02.03.2020 16:00 (CET/CEST)","4335","0","16103"
"BZN|ES","02.03.2020 16:00 - 02.03.2020 17:00 (CET/CEST)","3514","0","15938"
"BZN|ES","02.03.2020 17:00 - 02.03.2020 18:00 (CET/CEST)","2341","0","15951"
"BZN|ES","02.03.2020 18:00 - 02.03.2020 19:00 (CET/CEST)","709","0","15472"
"BZN|ES","02.03.2020 19:00 - 02.03.2020 20:00 (CET/CEST)","65","0","14777"
"BZN|ES","02.03.2020 20:00 - 02.03.2020 21:00 (CET/CEST)","23","0","14436"
"BZN|ES","02.03.2020 21:00 - 02.03.2020 22:00 (CET/CEST)","9","0","14216"
"BZN|ES","02.03.2020 22:00 - 02.03.2020 23:00 (CET/CEST)","9","0","13766"
"BZN|ES","02.03.2020 23:00 - 03.03.2020 00:00 (CET/CEST)","6","0","13450"
"BZN|ES","03.03.2020 00:00 - 03.03.2020 01:00 (CET/CEST)","6","0","13563"
"BZN|ES","03.03.2020 01:00 - 03.03.2020 02:00 (CET/CEST)","7","0","13780"
"BZN|ES","03.03.2020 02:00 - 03.03.2020 03:00 (CET/CEST)","7","0","14243"
"BZN|ES","03.03.2020 03:00 - 03.03.2020 04:00 (CET/CEST)","6","0","14293"
"BZN|ES","03.03.2020 04:00 - 03.03.2020 05:00 (CET/CEST)","6","0","13876"
"BZN|ES","03.03.2020 05:00 - 03.03.2020 06:00 (CET/CEST)","6","0","13579"
"BZN|ES","03.03.2020 06:00 - 03.03.2020 07:00 (CET/CEST)","5","0","13479"
"BZN|ES","03.03.2020 07:00 - 03.03.2020 08:00 (CET/CEST)","11","0","14157"
"BZN|ES","03.03.2020 08:00 - 03.03.2020 09:00 (CET/CEST)","297","0","14100"
"BZN|ES","03.03.2020 09:00 - 03.03.2020 10:00 (CET/CEST)","1240","0","14248"
"BZN|ES","03.03.2020 10:00 - 03.03.2020 11:00 (CET/CEST)","2313","0","14807"
"BZN|ES","03.03.2020 11:00 - 03.03.2020 12:00 (CET/CEST)","3350","0","15055"
"BZN|ES","03.03.2020 12:00 - 03.03.2020 13:00 (CET/CEST)","3892","0","15142"
"BZN|ES","03.03.2020 13:00 - 03.03.2020 14:00 (CET/CEST)","4102","0","15174"
"BZN|ES","03.03.2020 14:00 - 03.03.2020 15:00 (CET/CEST)","3927","0","14623"
"BZN|ES","03.03.2020 15:00 - 03.03.2020 16:00 (CET/CEST)","3561","0","14148"
"BZN|ES","03.03.2020 16:00 - 03.03.2020 17:00 (CET/CEST)","2719","0","14645"
"BZN|ES","03.03.2020 17:00 - 03.03.2020 18:00 (CET/CEST)","1705","0","14822"
"BZN|ES","03.03.2020 18:00 - 03.03.2020 19:00 (CET/CEST)","525","0","14559"
"BZN|ES","03.03.2020 19:00 - 03.03.2020 20:00 (CET/CEST)","74","0","14495"
"BZN|ES","03.03.2020 20:00 - 03.03.2020 21:00 (CET/CEST)","26","0","14345"
"BZN|ES","03.03.2020 21:00 - 03.03.2020 22:00 (CET/CEST)","8","0","13504"
"BZN|ES","03.03.2020 22:00 - 03.03.2020 23:00 (CET/CEST)","8","0","13074"
"BZN|ES","03.03.2020 23:00 - 04.03.2020 00:00 (CET/CEST)","8","0","12742"
"BZN|ES","04.03.2020 00:00 - 04.03.2020 01:00 (CET/CEST)","9","0","12304"
"BZN|ES","04.03.2020 01:00 - 04.03.2020 02:00 (CET/CEST)","9","0","12339"
"BZN|ES","04.03.2020 02:00 - 04.03.2020 03:00 (CET/CEST)","9","0","12458"
"BZN|ES","04.03.2020 03:00 - 04.03.2020 04:00 (CET/CEST)","9","0","12443"
"BZN|ES","04.03.2020 04:00 - 04.03.2020 05:00 (CET/CEST)","9","0","12827"
"BZN|ES","04.03.2020 05:00 - 04.03.2020 06:00 (CET/CEST)","9","0","12969"
"BZN|ES","04.03.2020 06:00 - 04.03.2020 07:00 (CET/CEST)","9","0","12875"
"BZN|ES","04.03.2020 07:00 - 04.03.2020 08:00 (CET/CEST)","23","0","12494"
"BZN|ES","04.03.2020 08:00 - 04.03.2020 09:00 (CET/CEST)","483","0","11986"
"BZN|ES","04.03.2020 09:00 - 04.03.2020 10:00 (CET/CEST)","1623","0","11488"
"BZN|ES","04.03.2020 10:00 - 04.03.2020 11:00 (CET/CEST)","2777","0","11296"
"BZN|ES","04.03.2020 11:00 - 04.03.2020 12:00 (CET/CEST)","3937","0","11347"
"BZN|ES","04.03.2020 12:00 - 04.03.2020 13:00 (CET/CEST)","4501","0","11638"
"BZN|ES","04.03.2020 13:00 - 04.03.2020 14:00 (CET/CEST)","4963","0","12128"
"BZN|ES","04.03.2020 14:00 - 04.03.2020 15:00 (CET/CEST)","4722","0","12362"
"BZN|ES","04.03.2020 15:00 - 04.03.2020 16:00 (CET/CEST)","4668","0","12581"
"BZN|ES","04.03.2020 16:00 - 04.03.2020 17:00 (CET/CEST)","4254","0","12571"
"BZN|ES","04.03.2020 17:00 - 04.03.2020 18:00 (CET/CEST)","3136","0","12467"
"BZN|ES","04.03.2020 18:00 - 04.03.2020 19:00 (CET/CEST)","1220","0","12036"
"BZN|ES","04.03.2020 19:00 - 04.03.2020 20:00 (CET/CEST)","361","0","11452"
"BZN|ES","04.03.2020 20:00 - 04.03.2020 21:00 (CET/CEST)","254","0","11388"
"BZN|ES","04.03.2020 21:00 - 04.03.2020 22:00 (CET/CEST)","233","0","11908"
"BZN|ES","04.03.2020 22:00 - 04.03.2020 23:00 (CET/CEST)","190","0","11788"
"BZN|ES","04.03.2020 23:00 - 05.03.2020 00:00 (CET/CEST)","112","0","11872"
"BZN|ES","05.03.2020 00:00 - 05.03.2020 01:00 (CET/CEST)","21","0","12049"
"BZN|ES","05.03.2020 01:00 - 05.03.2020 02:00 (CET/CEST)","18","0","12619"
"BZN|ES","05.03.2020 02:00 - 05.03.2020 03:00 (CET/CEST)","7","0","12604"
"BZN|ES","05.03.2020 03:00 - 05.03.2020 04:00 (CET/CEST)","6","0","12853"
"BZN|ES","05.03.2020 04:00 - 05.03.2020 05:00 (CET/CEST)","6","0","13238"
"BZN|ES","05.03.2020 05:00 - 05.03.2020 06:00 (CET/CEST)","6","0","13650"
"BZN|ES","05.03.2020 06:00 - 05.03.2020 07:00 (CET/CEST)","6","0","13661"
"BZN|ES","05.03.2020 07:00 - 05.03.2020 08:00 (CET/CEST)","27","0","13876"
"BZN|ES","05.03.2020 08:00 - 05.03.2020 09:00 (CET/CEST)","625","0","14265"
"BZN|ES","05.03.2020 09:00 - 05.03.2020 10:00 (CET/CEST)","1831","0","13917"
"BZN|ES","05.03.2020 10:00 - 05.03.2020 11:00 (CET/CEST)","2654","0","14420"
"BZN|ES","05.03.2020 11:00 - 05.03.2020 12:00 (CET/CEST)","3347","0","15028"
"BZN|ES","05.03.2020 12:00 - 05.03.2020 13:00 (CET/CEST)","3804","0","15686"
"BZN|ES","05.03.2020 13:00 - 05.03.2020 14:00 (CET/CEST)","3833","0","16193"
"BZN|ES","05.03.2020 14:00 - 05.03.2020 15:00 (CET/CEST)","4093","0","16646"
"BZN|ES","05.03.2020 15:00 - 05.03.2020 16:00 (CET/CEST)","3983","0","16661"
"BZN|ES","05.03.2020 16:00 - 05.03.2020 17:00 (CET/CEST)","3677","0","16344"
"BZN|ES","05.03.2020 17:00 - 05.03.2020 18:00 (CET/CEST)","2703","0","15915"
"BZN|ES","05.03.2020 18:00 - 05.03.2020 19:00 (CET/CEST)","1341","0","15265"
"BZN|ES","05.03.2020 19:00 - 05.03.2020 20:00 (CET/CEST)","279","0","14661"
"BZN|ES","05.03.2020 20:00 - 05.03.2020 21:00 (CET/CEST)","63","0","14587"
"BZN|ES","05.03.2020 21:00 - 05.03.2020 22:00 (CET/CEST)","26","0","14620"
"BZN|ES","05.03.2020 22:00 - 05.03.2020 23:00 (CET/CEST)","8","0","14467"
"BZN|ES","05.03.2020 23:00 - 06.03.2020 00:00 (CET/CEST)","9","0","14358"
"BZN|ES","06.03.2020 00:00 - 06.03.2020 01:00 (CET/CEST)","10","0","14420"
"BZN|ES","06.03.2020 01:00 - 06.03.2020 02:00 (CET/CEST)","9","0","14620"
"BZN|ES","06.03.2020 02:00 - 06.03.2020 03:00 (CET/CEST)","10","0","14376"
"BZN|ES","06.03.2020 03:00 - 06.03.2020 04:00 (CET/CEST)","9","0","14636"
"BZN|ES","06.03.2020 04:00 - 06.03.2020 05:00 (CET/CEST)","9","0","14555"
"BZN|ES","06.03.2020 05:00 - 06.03.2020 06:00 (CET/CEST)","9","0","14265"
"BZN|ES","06.03.2020 06:00 - 06.03.2020 07:00 (CET/CEST)","8","0","14187"
"BZN|ES","06.03.2020 07:00 - 06.03.2020 08:00 (CET/CEST)","35","0","13966"
"BZN|ES","06.03.2020 08:00 - 06.03.2020 09:00 (CET/CEST)","918","0","14404"
"BZN|ES","06.03.2020 09:00 - 06.03.2020 10:00 (CET/CEST)","2654","0","15278"
"BZN|ES","06.03.2020 10:00 - 06.03.2020 11:00 (CET/CEST)","4113","0","15856"
"BZN|ES","06.03.2020 11:00 - 06.03.2020 12:00 (CET/CEST)","5108","0","16209"
"BZN|ES","06.03.2020 12:00 - 06.03.2020 13:00 (CET/CEST)","5780","0","16143"
"BZN|ES","06.03.2020 13:00 - 06.03.2020 14:00 (CET/CEST)","5949","0","16055"
"BZN|ES","06.03.2020 14:00 - 06.03.2020 15:00 (CET/CEST)","6190","0","16029"
"BZN|ES","06.03.2020 15:00 - 06.03.2020 16:00 (CET/CEST)","5910","0","16315"
"BZN|ES","06.03.2020 16:00 - 06.03.2020 17:00 (CET/CEST)","5341","0","16374"
"BZN|ES","06.03.2020 17:00 - 06.03.2020 18:00 (CET/CEST)","4251","0","16128"
"BZN|ES","06.03.2020 18:00 - 06.03.2020 19:00 (CET/CEST)","2030","0","15198"
"BZN|ES","06.03.2020 19:00 - 06.03.2020 20:00 (CET/CEST)","644","0","14117"
"BZN|ES","06.03.2020 20:00 - 06.03.2020 21:00 (CET/CEST)","451","0","13250"
"BZN|ES","06.03.2020 21:00 - 06.03.2020 22:00 (CET/CEST)","316","0","12271"
"BZN|ES","06.03.2020 22:00 - 06.03.2020 23:00 (CET/CEST)","243","0","11591"
"BZN|ES","06.03.2020 23:00 - 07.03.2020 00:00 (CET/CEST)","154","0","10979"
"BZN|ES","07.03.2020 00:00 - 07.03.2020 01:00 (CET/CEST)","97","0","10422"
"BZN|ES","07.03.2020 01:00 - 07.03.2020 02:00 (CET/CEST)","48","0","9892"
"BZN|ES","07.03.2020 02:00 - 07.03.2020 03:00 (CET/CEST)","16","0","9655"
"BZN|ES","07.03.2020 03:00 - 07.03.2020 04:00 (CET/CEST)","16","0","9590"
"BZN|ES","07.03.2020 04:00 - 07.03.2020 05:00 (CET/CEST)","16","0","9194"
"BZN|ES","07.03.2020 05:00 - 07.03.2020 06:00 (CET/CEST)","16","0","8843"
"BZN|ES","07.03.2020 06:00 - 07.03.2020 07:00 (CET/CEST)","13","0","8895"
"BZN|ES","07.03.2020 07:00 - 07.03.2020 08:00 (CET/CEST)","51","0","8946"
"BZN|ES","07.03.2020 08:00 - 07.03.2020 09:00 (CET/CEST)","913","0","8834"
"BZN|ES","07.03.2020 09:00 - 07.03.2020 10:00 (CET/CEST)","2813","0","8468"
"BZN|ES","07.03.2020 10:00 - 07.03.2020 11:00 (CET/CEST)","4459","0","8496"
"BZN|ES","07.03.2020 11:00 - 07.03.2020 12:00 (CET/CEST)","5794","0","8824"
"BZN|ES","07.03.2020 12:00 - 07.03.2020 13:00 (CET/CEST)","6507","0","9022"
"BZN|ES","07.03.2020 13:00 - 07.03.2020 14:00 (CET/CEST)","6709","0","8823"
"BZN|ES","07.03.2020 14:00 - 07.03.2020 15:00 (CET/CEST)","6744","0","8561"
"BZN|ES","07.03.2020 15:00 - 07.03.2020 16:00 (CET/CEST)","6646","0","8417"
"BZN|ES","07.03.2020 16:00 - 07.03.2020 17:00 (CET/CEST)","5926","0","8430"
"BZN|ES","07.03.2020 17:00 - 07.03.2020 18:00 (CET/CEST)","4552","0","8131"
"BZN|ES","07.03.2020 18:00 - 07.03.2020 19:00 (CET/CEST)","2190","0","7443"
"BZN|ES","07.03.2020 19:00 - 07.03.2020 20:00 (CET/CEST)","783","0","6757"
"BZN|ES","07.03.2020 20:00 - 07.03.2020 21:00 (CET/CEST)","586","0","6922"
"BZN|ES","07.03.2020 21:00 - 07.03.2020 22:00 (CET/CEST)","483","0","6912"
"BZN|ES","07.03.2020 22:00 - 07.03.2020 23:00 (CET/CEST)","407","0","7071"
"BZN|ES","07.03.2020 23:00 - 08.03.2020 00:00 (CET/CEST)","316","0","7162"
"BZN|ES","08.03.2020 00:00 - 08.03.2020 01:00 (CET/CEST)","258","0","7287"
"BZN|ES","08.03.2020 01:00 - 08.03.2020 02:00 (CET/CEST)","191","0","7100"
"BZN|ES","08.03.2020 02:00 - 08.03.2020 03:00 (CET/CEST)","137","0","6876"
"BZN|ES","08.03.2020 03:00 - 08.03.2020 04:00 (CET/CEST)","133","0","6791"
"BZN|ES","08.03.2020 04:00 - 08.03.2020 05:00 (CET/CEST)","133","0","6637"
"BZN|ES","08.03.2020 05:00 - 08.03.2020 06:00 (CET/CEST)","133","0","6783"
"BZN|ES","08.03.2020 06:00 - 08.03.2020 07:00 (CET/CEST)","68","0","7123"
"BZN|ES","08.03.2020 07:00 - 08.03.2020 08:00 (CET/CEST)","75","0","7075"
"BZN|ES","08.03.2020 08:00 - 08.03.2020 09:00 (CET/CEST)","1454","0","6615"
"BZN|ES","08.03.2020 09:00 - 08.03.2020 10:00 (CET/CEST)","3920","0","5781"
"BZN|ES","08.03.2020 10:00 - 08.03.2020 11:00 (CET/CEST)","6214","0","5492"
"BZN|ES","08.03.2020 11:00 - 08.03.2020 12:00 (CET/CEST)","7245","0","5423"
"BZN|ES","08.03.2020 12:00 - 08.03.2020 13:00 (CET/CEST)","7489","0","5754"
"BZN|ES","08.03.2020 13:00 - 08.03.2020 14:00 (CET/CEST)","7372","0","6111"
"BZN|ES","08.03.2020 14:00 - 08.03.2020 15:00 (CET/CEST)","6934","0","6777"
"BZN|ES","08.03.2020 15:00 - 08.03.2020 16:00 (CET/CEST)","6202","0","7142"
"BZN|ES","08.03.2020 16:00 - 08.03.2020 17:00 (CET/CEST)","4927","0","7556"
"BZN|ES","08.03.2020 17:00 - 08.03.2020 18:00 (CET/CEST)","3087","0","7743"
"BZN|ES","08.03.2020 18:00 - 08.03.2020 19:00 (CET/CEST)","1224","0","7637"
"BZN|ES","08.03.2020 19:00 - 08.03.2020 20:00 (CET/CEST)","412","0","7916"
"BZN|ES","08.03.2020 20:00 - 08.03.2020 21:00 (CET/CEST)","302","0","8307"
"BZN|ES","08.03.2020 21:00 - 08.03.2020 22:00 (CET/CEST)","280","0","8663"
"BZN|ES","08.03.2020 22:00 - 08.03.2020 23:00 (CET/CEST)","280","0","8812"
"BZN|ES","08.03.2020 23:00 - 09.03.2020 00:00 (CET/CEST)","275","0","9190"
"BZN|ES","09.03.2020 00:00 - 09.03.2020 01:00 (CET/CEST)","222","0","9303"
"BZN|ES","09.03.2020 01:00 - 09.03.2020 02:00 (CET/CEST)","199","0","9382"
"BZN|ES","09.03.2020 02:00 - 09.03.2020 03:00 (CET/CEST)","120","0","9270"
"BZN|ES","09.03.2020 03:00 - 09.03.2020 04:00 (CET/CEST)","40","0","9426"
"BZN|ES","09.03.2020 04:00 - 09.03.2020 05:00 (CET/CEST)","29","0","9744"
"BZN|ES","09.03.2020 05:00 - 09.03.2020 06:00 (CET/CEST)","29","0","9532"
"BZN|ES","09.03.2020 06:00 - 09.03.2020 07:00 (CET/CEST)","29","0","9273"
"BZN|ES","09.03.2020 07:00 - 09.03.2020 08:00 (CET/CEST)","65","0","8777"
"BZN|ES","09.03.2020 08:00 - 09.03.2020 09:00 (CET/CEST)","990","0","8362"
"BZN|ES","09.03.2020 09:00 - 09.03.2020 10:00 (CET/CEST)","2823","0","7950"
"BZN|ES","09.03.2020 10:00 - 09.03.2020 11:00 (CET/CEST)","4510","0","8036"
"BZN|ES","09.03.2020 11:00 - 09.03.2020 12:00 (CET/CEST)","5805","0","8794"
"BZN|ES","09.03.2020 12:00 - 09.03.2020 13:00 (CET/CEST)","6532","0","9434"
"BZN|ES","09.03.2020 13:00 - 09.03.2020 14:00 (CET/CEST)","7082","0","9826"
"BZN|ES","09.03.2020 14:00 - 09.03.2020 15:00 (CET/CEST)","7298","0","10297"
"BZN|ES","09.03.2020 15:00 - 09.03.2020 16:00 (CET/CEST)","7035","0","10265"
"BZN|ES","09.03.2020 16:00 - 09.03.2020 17:00 (CET/CEST)","6322","0","10386"
"BZN|ES","09.03.2020 17:00 - 09.03.2020 18:00 (CET/CEST)","4778","0","9958"
"BZN|ES","09.03.2020 18:00 - 09.03.2020 19:00 (CET/CEST)","2159","0","9334"
"BZN|ES","09.03.2020 19:00 - 09.03.2020 20:00 (CET/CEST)","729","0","8903"
"BZN|ES","09.03.2020 20:00 - 09.03.2020 21:00 (CET/CEST)","568","0","8842"
"BZN|ES","09.03.2020 21:00 - 09.03.2020 22:00 (CET/CEST)","461","0","8916"
"BZN|ES","09.03.2020 22:00 - 09.03.2020 23:00 (CET/CEST)","312","0","9235"
"BZN|ES","09.03.2020 23:00 - 10.03.2020 00:00 (CET/CEST)","175","0","9264"
"BZN|ES","10.03.2020 00:00 - 10.03.2020 01:00 (CET/CEST)","112","0","9102"
"BZN|ES","10.03.2020 01:00 - 10.03.2020 02:00 (CET/CEST)","58","0","8770"
"BZN|ES","10.03.2020 02:00 - 10.03.2020 03:00 (CET/CEST)","5","0","8590"
"BZN|ES","10.03.2020 03:00 - 10.03.2020 04:00 (CET/CEST)","5","0","8438"
"BZN|ES","10.03.2020 04:00 - 10.03.2020 05:00 (CET/CEST)","5","0","8518"
"BZN|ES","10.03.2020 05:00 - 10.03.2020 06:00 (CET/CEST)","5","0","8290"
"BZN|ES","10.03.2020 06:00 - 10.03.2020 07:00 (CET/CEST)","4","0","8031"
"BZN|ES","10.03.2020 07:00 - 10.03.2020 08:00 (CET/CEST)","56","0","7824"
"BZN|ES","10.03.2020 08:00 - 10.03.2020 09:00 (CET/CEST)","1197","0","6965"
"BZN|ES","10.03.2020 09:00 - 10.03.2020 10:00 (CET/CEST)","3697","0","5772"
"BZN|ES","10.03.2020 10:00 - 10.03.2020 11:00 (CET/CEST)","6126","0","5011"
"BZN|ES","10.03.2020 11:00 - 10.03.2020 12:00 (CET/CEST)","7021","0","4256"
"BZN|ES","10.03.2020 12:00 - 10.03.2020 13:00 (CET/CEST)","7092","0","4221"
"BZN|ES","10.03.2020 13:00 - 10.03.2020 14:00 (CET/CEST)","7094","0","4482"
"BZN|ES","10.03.2020 14:00 - 10.03.2020 15:00 (CET/CEST)","7057","0","4666"
"BZN|ES","10.03.2020 15:00 - 10.03.2020 16:00 (CET/CEST)","6799","0","4824"
"BZN|ES","10.03.2020 16:00 - 10.03.2020 17:00 (CET/CEST)","6068","0","4846"
"BZN|ES","10.03.2020 17:00 - 10.03.2020 18:00 (CET/CEST)","4727","0","4722"
"BZN|ES","10.03.2020 18:00 - 10.03.2020 19:00 (CET/CEST)","2302","0","4473"
"BZN|ES","10.03.2020 19:00 - 10.03.2020 20:00 (CET/CEST)","750","0","4685"
"BZN|ES","10.03.2020 20:00 - 10.03.2020 21:00 (CET/CEST)","558","0","5028"
"BZN|ES","10.03.2020 21:00 - 10.03.2020 22:00 (CET/CEST)","528","0","5178"
"BZN|ES","10.03.2020 22:00 - 10.03.2020 23:00 (CET/CEST)","446","0","5441"
"BZN|ES","10.03.2020 23:00 - 11.03.2020 00:00 (CET/CEST)","378","0","5455"
"BZN|ES","11.03.2020 00:00 - 11.03.2020 01:00 (CET/CEST)","204","0","5406"
"BZN|ES","11.03.2020 01:00 - 11.03.2020 02:00 (CET/CEST)","73","0","5300"
"BZN|ES","11.03.2020 02:00 - 11.03.2020 03:00 (CET/CEST)","31","0","5186"
"BZN|ES","11.03.2020 03:00 - 11.03.2020 04:00 (CET/CEST)","32","0","4777"
"BZN|ES","11.03.2020 04:00 - 11.03.2020 05:00 (CET/CEST)","32","0","4428"
"BZN|ES","11.03.2020 05:00 - 11.03.2020 06:00 (CET/CEST)","32","0","4187"
"BZN|ES","11.03.2020 06:00 - 11.03.2020 07:00 (CET/CEST)","37","0","3867"
"BZN|ES","11.03.2020 07:00 - 11.03.2020 08:00 (CET/CEST)","120","0","3410"
"BZN|ES","11.03.2020 08:00 - 11.03.2020 09:00 (CET/CEST)","1774","0","3147"
"BZN|ES","11.03.2020 09:00 - 11.03.2020 10:00 (CET/CEST)","4457","0","2510"
"BZN|ES","11.03.2020 10:00 - 11.03.2020 11:00 (CET/CEST)","6630","0","2204"
"BZN|ES","11.03.2020 11:00 - 11.03.2020 12:00 (CET/CEST)","7315","0","2066"
"BZN|ES","11.03.2020 12:00 - 11.03.2020 13:00 (CET/CEST)","7442","0","2161"
"BZN|ES","11.03.2020 13:00 - 11.03.2020 14:00 (CET/CEST)","7152","0","2505"
"BZN|ES","11.03.2020 14:00 - 11.03.2020 15:00 (CET/CEST)","6522","0","2783"
"BZN|ES","11.03.2020 15:00 - 11.03.2020 16:00 (CET/CEST)","5969","0","2892"
"BZN|ES","11.03.2020 16:00 - 11.03.2020 17:00 (CET/CEST)","4989","0","2707"
"BZN|ES","11.03.2020 17:00 - 11.03.2020 18:00 (CET/CEST)","3179","0","2464"
"BZN|ES","11.03.2020 18:00 - 11.03.2020 19:00 (CET/CEST)","1236","0","2174"
"BZN|ES","11.03.2020 19:00 - 11.03.2020 20:00 (CET/CEST)","274","0","2083"
"BZN|ES","11.03.2020 20:00 - 11.03.2020 21:00 (CET/CEST)","186","0","1976"
"BZN|ES","11.03.2020 21:00 - 11.03.2020 22:00 (CET/CEST)","153","0","1964"
"BZN|ES","11.03.2020 22:00 - 11.03.2020 23:00 (CET/CEST)","134","0","2093"
"BZN|ES","11.03.2020 23:00 - 12.03.2020 00:00 (CET/CEST)","133","0","2131"
"BZN|ES","12.03.2020 00:00 - 12.03.2020 01:00 (CET/CEST)","130","0","2203"
"BZN|ES","12.03.2020 01:00 - 12.03.2020 02:00 (CET/CEST)","82","0","2187"
"BZN|ES","12.03.2020 02:00 - 12.03.2020 03:00 (CET/CEST)","51","0","2005"
"BZN|ES","12.03.2020 03:00 - 12.03.2020 04:00 (CET/CEST)","47","0","1915"
"BZN|ES","12.03.2020 04:00 - 12.03.2020 05:00 (CET/CEST)","19","0","1851"
"BZN|ES","12.03.2020 05:00 - 12.03.2020 06:00 (CET/CEST)","19","0","1758"
"BZN|ES","12.03.2020 06:00 - 12.03.2020 07:00 (CET/CEST)","19","0","1721"
"BZN|ES","12.03.2020 07:00 - 12.03.2020 08:00 (CET/CEST)","74","0","1761"
"BZN|ES","12.03.2020 08:00 - 12.03.2020 09:00 (CET/CEST)","972","0","1769"
"BZN|ES","12.03.2020 09:00 - 12.03.2020 10:00 (CET/CEST)","2602","0","1557"
"BZN|ES","12.03.2020 10:00 - 12.03.2020 11:00 (CET/CEST)","4831","0","1459"
"BZN|ES","12.03.2020 11:00 - 12.03.2020 12:00 (CET/CEST)","5790","0","1560"
"BZN|ES","12.03.2020 12:00 - 12.03.2020 13:00 (CET/CEST)","6199","0","1814"
"BZN|ES","12.03.2020 13:00 - 12.03.2020 14:00 (CET/CEST)","6290","0","2202"
"BZN|ES","12.03.2020 14:00 - 12.03.2020 15:00 (CET/CEST)","6149","0","2832"
"BZN|ES","12.03.2020 15:00 - 12.03.2020 16:00 (CET/CEST)","5798","0","3591"
"BZN|ES","12.03.2020 16:00 - 12.03.2020 17:00 (CET/CEST)","4931","0","4480"
"BZN|ES","12.03.2020 17:00 - 12.03.2020 18:00 (CET/CEST)","3521","0","5598"
"BZN|ES","12.03.2020 18:00 - 12.03.2020 19:00 (CET/CEST)","1374","0","6614"
"BZN|ES","12.03.2020 19:00 - 12.03.2020 20:00 (CET/CEST)","220","0","7550"
"BZN|ES","12.03.2020 20:00 - 12.03.2020 21:00 (CET/CEST)","99","0","7891"
"BZN|ES","12.03.2020 21:00 - 12.03.2020 22:00 (CET/CEST)","78","0","8171"
"BZN|ES","12.03.2020 22:00 - 12.03.2020 23:00 (CET/CEST)","52","0","8292"
"BZN|ES","12.03.2020 23:00 - 13.03.2020 00:00 (CET/CEST)","18","0","8281"
"BZN|ES","13.03.2020 00:00 - 13.03.2020 01:00 (CET/CEST)","18","0","8485"
"BZN|ES","13.03.2020 01:00 - 13.03.2020 02:00 (CET/CEST)","18","0","8510"
"BZN|ES","13.03.2020 02:00 - 13.03.2020 03:00 (CET/CEST)","18","0","8491"
"BZN|ES","13.03.2020 03:00 - 13.03.2020 04:00 (CET/CEST)","17","0","8668"
"BZN|ES","13.03.2020 04:00 - 13.03.2020 05:00 (CET/CEST)","17","0","8699"
"BZN|ES","13.03.2020 05:00 - 13.03.2020 06:00 (CET/CEST)","17","0","8597"
"BZN|ES","13.03.2020 06:00 - 13.03.2020 07:00 (CET/CEST)","17","0","8510"
"BZN|ES","13.03.2020 07:00 - 13.03.2020 08:00 (CET/CEST)","49","0","8327"
"BZN|ES","13.03.2020 08:00 - 13.03.2020 09:00 (CET/CEST)","886","0","7552"
"BZN|ES","13.03.2020 09:00 - 13.03.2020 10:00 (CET/CEST)","2509","0","6784"
"BZN|ES","13.03.2020 10:00 - 13.03.2020 11:00 (CET/CEST)","3758","0","5859"
"BZN|ES","13.03.2020 11:00 - 13.03.2020 12:00 (CET/CEST)","5081","0","5185"
"BZN|ES","13.03.2020 12:00 - 13.03.2020 13:00 (CET/CEST)","5845","0","4813"
"BZN|ES","13.03.2020 13:00 - 13.03.2020 14:00 (CET/CEST)","5969","0","4588"
"BZN|ES","13.03.2020 14:00 - 13.03.2020 15:00 (CET/CEST)","6050","0","4578"
"BZN|ES","13.03.2020 15:00 - 13.03.2020 16:00 (CET/CEST)","5828","0","4691"
"BZN|ES","13.03.2020 16:00 - 13.03.2020 17:00 (CET/CEST)","5169","0","4820"
"BZN|ES","13.03.2020 17:00 - 13.03.2020 18:00 (CET/CEST)","3885","0","4748"
"BZN|ES","13.03.2020 18:00 - 13.03.2020 19:00 (CET/CEST)","1808","0","4524"
"BZN|ES","13.03.2020 19:00 - 13.03.2020 20:00 (CET/CEST)","465","0","4370"
"BZN|ES","13.03.2020 20:00 - 13.03.2020 21:00 (CET/CEST)","293","0","4251"
"BZN|ES","13.03.2020 21:00 - 13.03.2020 22:00 (CET/CEST)","212","0","3971"
"BZN|ES","13.03.2020 22:00 - 13.03.2020 23:00 (CET/CEST)","106","0","4123"
"BZN|ES","13.03.2020 23:00 - 14.03.2020 00:00 (CET/CEST)","59","0","4079"
"BZN|ES","14.03.2020 00:00 - 14.03.2020 01:00 (CET/CEST)","60","0","4022"
"BZN|ES","14.03.2020 01:00 - 14.03.2020 02:00 (CET/CEST)","51","0","3726"
"BZN|ES","14.03.2020 02:00 - 14.03.2020 03:00 (CET/CEST)","21","0","3708"
"BZN|ES","14.03.2020 03:00 - 14.03.2020 04:00 (CET/CEST)","19","0","3734"
"BZN|ES","14.03.2020 04:00 - 14.03.2020 05:00 (CET/CEST)","20","0","3645"
"BZN|ES","14.03.2020 05:00 - 14.03.2020 06:00 (CET/CEST)","20","0","3356"
"BZN|ES","14.03.2020 06:00 - 14.03.2020 07:00 (CET/CEST)","17","0","3194"
"BZN|ES","14.03.2020 07:00 - 14.03.2020 08:00 (CET/CEST)","115","0","2887"
